property_id,district,dong,size_type,area_sqm,floor,market_price,jeonse_price,jeonse_ratio,school_score,subway_distance_m,contract_date,avg_price_by_size,price_diff_percent,undervalued_score
PROP_0389,서초구,개포동,20py,64.37,26,196119.0,114763.0,0.59,3,1430,2025-07-05,228861.1826625387,0.14306568847377593,48.5
PROP_0390,강남구,대치동,40py,112.14,13,499324.0,285611.0,0.57,5,830,2026-02-16,480071.36778115504,-0.04010368772424155,61.6
PROP_0391,강남구,대치동,30py,84.5,14,328685.0,184441.0,0.56,3,1295,2025-09-25,320544.3649425287,-0.02539628191227396,30.6
PROP_0392,강남구,대치동,20py,60.96,3,240146.0,142171.0,0.59,5,656,2026-01-19,228861.1826625387,-0.049308568653606256,59.7
PROP_0393,송파구,도곡동,30py,84.38,23,285019.0,162314.0,0.57,1,279,2025-10-17,320544.3649425287,0.11082823105905529,27.8
PROP_0394,강남구,잠실동,20py,59.88,13,223432.0,125756.0,0.56,2,609,2025-05-12,228861.1826625387,0.023722601619795655,33.6
PROP_0395,송파구,개포동,30py,84.65,21,301222.0,180061.0,0.6,2,472,2025-07-20,320544.3649425287,0.06027984596139469,29.9
PROP_0396,서초구,대치동,40py,110.1,5,449747.0,239173.0,0.53,4,1318,2026-01-07,480071.36778115504,0.06316637445243076,59.9
PROP_0397,서초구,도곡동,20py,61.45,6,247498.0,136264.0,0.55,2,718,2025-03-15,228861.1826625387,-0.0814328455382569,32.8
PROP_0398,송파구,개포동,20py,60.63,24,233700.0,125163.0,0.54,2,905,2026-01-04,228861.1826625387,-0.021143023387221866,32.4
PROP_0399,서초구,도곡동,40py,115.83,19,520330.0,300620.0,0.58,1,1368,2025-07-30,480071.36778115504,-0.08385968195711523,19.6
PROP_0400,강남구,반포동,20py,63.6,19,198770.0,100155.0,0.5,3,669,2025-06-06,228861.1826625387,0.1314822475024472,42.4
PROP_0401,송파구,개포동,30py,84.41,2,281590.0,161183.0,0.57,4,393,2025-11-10,320544.3649425287,0.1215256582330279,51.5
PROP_0402,송파구,대치동,30py,84.88,33,294613.0,148653.0,0.5,4,459,2025-09-19,320544.3649425287,0.08089789676127365,49.6
PROP_0403,강남구,개포동,40py,117.37,9,516395.0,258276.0,0.5,3,110,2025-07-24,480071.36778115504,-0.07566298399908619,34.3
PROP_0404,강남구,도곡동,20py,61.44,11,210149.0,113952.0,0.54,2,1197,2025-08-07,228861.1826625387,0.08176215138296411,44.9
PROP_0405,송파구,대치동,20py,64.81,10,203120.0,110881.0,0.55,3,308,2026-01-27,228861.1826625387,0.11247509238163242,42.8
PROP_0406,강남구,도곡동,20py,64.89,14,215467.0,124975.0,0.58,2,1243,2025-10-11,228861.1826625387,0.05852535806514962,32.7
PROP_0407,강남구,도곡동,30py,84.63,5,274327.0,145763.0,0.53,4,1414,2025-11-07,320544.3649425287,0.14418398823144232,57.7
PROP_0408,강남구,대치동,20py,60.8,22,228067.0,125365.0,0.55,3,649,2025-07-29,228861.1826625387,0.0034701501289964524,31.4
PROP_0409,서초구,잠실동,30py,84.49,4,351096.0,208811.0,0.59,3,960,2026-02-08,320544.3649425287,-0.09531172093120081,33.5
PROP_0410,송파구,도곡동,40py,117.45,14,468929.0,262166.0,0.56,4,325,2025-05-15,480071.36778115504,0.02320981530861552,46.2
PROP_0411,서초구,도곡동,40py,118.0,14,444364.0,232452.0,0.52,3,1183,2025-03-15,480071.36778115504,0.07437929061712462,44.9
PROP_0412,강남구,개포동,30py,84.94,24,279872.0,155348.0,0.56,4,1089,2025-12-08,320544.3649425287,0.12688529074538862,48.2
PROP_0413,송파구,잠실동,20py,63.59,12,255765.0,153410.0,0.6,1,1148,2025-02-23,228861.1826625387,-0.11755517918969961,26.7
PROP_0414,강남구,잠실동,30py,84.42,34,285527.0,157579.0,0.55,2,1253,2025-07-08,320544.3649425287,0.10924342703328158,39.1
PROP_0415,강남구,반포동,40py,113.01,30,431542.0,235121.0,0.54,1,608,2025-06-27,480071.36778115504,0.10108781951619661,26.2
PROP_0416,송파구,잠실동,40py,117.83,23,529131.0,278625.0,0.53,2,1331,2025-06-19,480071.36778115504,-0.10219237286654688,24.5
PROP_0417,송파구,잠실동,20py,62.96,19,259853.0,140589.0,0.54,1,431,2025-09-14,228861.1826625387,-0.1354175355423182,11.4
PROP_0418,송파구,도곡동,30py,84.18,6,355756.0,183375.0,0.52,1,524,2025-06-27,320544.3649425287,-0.10984949014400698,16.5
PROP_0419,강남구,잠실동,20py,60.1,1,223844.0,132223.0,0.59,3,1124,2026-01-27,228861.1826625387,0.02192238370950239,42.6
PROP_0420,강남구,개포동,30py,84.58,16,289431.0,171039.0,0.59,2,479,2025-05-09,320544.3649425287,0.09706414570135125,41.3
PROP_0421,송파구,잠실동,30py,84.42,6,304876.0,153778.0,0.5,1,1463,2025-12-11,320544.3649425287,0.04888048787049474,17.1
PROP_0422,서초구,잠실동,30py,84.2,16,364011.0,202973.0,0.56,4,106,2025-02-25,320544.3649425287,-0.13560255556282994,41.7
PROP_0423,송파구,반포동,40py,118.06,19,481225.0,276051.0,0.57,3,1490,2025-11-26,480071.36778115504,-0.0024030431645547536,39.9
PROP_0424,강남구,개포동,30py,84.69,16,350730.0,186147.0,0.53,1,746,2026-02-12,320544.3649425287,-0.09416991330633234,12.0
PROP_0425,서초구,도곡동,20py,63.92,15,255998.0,138919.0,0.54,2,306,2025-11-17,228861.1826625387,-0.11857326359042372,19.7
PROP_0426,서초구,반포동,30py,84.47,33,349473.0,208097.0,0.6,2,1409,2025-05-07,320544.3649425287,-0.09024845925043162,27.3
PROP_0427,송파구,개포동,20py,63.07,23,212113.0,113720.0,0.54,1,348,2025-06-17,228861.1826625387,0.07318053008243992,20.6
PROP_0428,강남구,개포동,20py,61.7,29,243154.0,136278.0,0.56,3,1153,2025-10-19,228861.1826625387,-0.062451907183125994,38.8
PROP_0429,송파구,반포동,20py,62.71,10,262825.0,136889.0,0.52,1,1458,2026-01-06,228861.1826625387,-0.14840357347773464,17.3
PROP_0430,강남구,도곡동,40py,116.83,2,432379.0,236645.0,0.55,1,757,2025-03-12,480071.36778115504,0.09934432874342143,24.5
PROP_0431,서초구,잠실동,40py,111.95,35,439156.0,225323.0,0.51,1,297,2025-03-02,480071.36778115504,0.08522767764772568,21.7
PROP_0432,강남구,도곡동,20py,60.93,24,225861.0,121009.0,0.54,3,152,2026-01-07,228861.1826625387,0.013109180978770571,38.8
PROP_0433,서초구,대치동,30py,84.09,6,351915.0,196549.0,0.56,4,167,2025-07-19,320544.3649425287,-0.09786674946881631,47.4
PROP_0434,서초구,개포동,40py,111.1,27,422139.0,230670.0,0.55,4,321,2025-12-01,480071.36778115504,0.12067449064690741,65.8
PROP_0435,송파구,개포동,20py,64.85,12,245447.0,140301.0,0.57,4,1467,2025-09-08,228861.1826625387,-0.0724710811353164,43.5
PROP_0436,강남구,잠실동,40py,115.32,11,504606.0,291930.0,0.58,1,699,2025-05-21,480071.36778115504,-0.051106218502973276,13.6
PROP_0437,송파구,대치동,40py,119.35,14,526230.0,312150.0,0.59,5,714,2025-03-20,480071.36778115504,-0.09614952133510031,57.8
PROP_0438,송파구,대치동,40py,111.35,18,453237.0,241707.0,0.53,3,666,2025-05-07,480071.36778115504,0.055896622006809074,42.4
PROP_0439,서초구,반포동,30py,84.52,21,290962.0,156813.0,0.54,2,684,2025-03-09,320544.3649425287,0.09228789577328124,38.8
PROP_0440,서초구,개포동,20py,62.19,33,260734.0,137769.0,0.53,2,940,2025-08-24,228861.1826625387,-0.1392670306369016,19.4
PROP_0441,강남구,대치동,30py,84.17,5,343785.0,186600.0,0.54,4,498,2025-08-13,320544.3649425287,-0.07250364567050856,39.3
PROP_0442,서초구,잠실동,20py,63.32,11,208120.0,117668.0,0.57,3,719,2025-06-29,228861.1826625387,0.0906277876450637,38.6
PROP_0443,송파구,잠실동,20py,59.88,35,196678.0,110667.0,0.56,1,1234,2025-10-19,228861.1826625387,0.14062315980422754,33.2
PROP_0444,송파구,잠실동,40py,111.8,17,483263.0,274971.0,0.57,4,198,2025-05-19,480071.36778115504,-0.006648245309018076,53.0
PROP_0445,송파구,개포동,20py,60.76,2,199092.0,99792.0,0.5,1,582,2025-08-28,228861.1826625387,0.13007528107741217,28.9
PROP_0446,서초구,잠실동,30py,84.53,4,346998.0,180160.0,0.52,2,835,2025-08-08,320544.3649425287,-0.08252721916423092,26.0
PROP_0447,송파구,잠실동,30py,84.7,33,295986.0,170461.0,0.58,4,733,2025-09-07,320544.3649425287,0.07661455832153484,48.8
PROP_0448,강남구,반포동,30py,84.16,4,342464.0,180793.0,0.53,1,1444,2025-12-10,320544.3649425287,-0.06838253126490405,26.1
PROP_0449,서초구,잠실동,30py,84.66,27,288290.0,154913.0,0.54,3,1347,2025-07-04,320544.3649425287,0.10062371537341387,47.3
PROP_0450,강남구,대치동,40py,119.19,33,408478.0,217143.0,0.53,3,738,2025-07-30,480071.36778115504,0.14913067636600136,48.7
PROP_0451,강남구,개포동,40py,110.4,35,416103.0,241293.0,0.58,1,291,2025-11-13,480071.36778115504,0.13324762123767317,29.6
PROP_0452,서초구,도곡동,20py,61.33,19,202408.0,102920.0,0.51,2,1047,2025-06-01,228861.1826625387,0.1155861485761198,31.7
PROP_0453,송파구,대치동,40py,114.15,35,522095.0,268193.0,0.51,5,634,2025-08-22,480071.36778115504,-0.08753621865239382,64.3
PROP_0454,송파구,잠실동,40py,117.57,32,413091.0,221304.0,0.54,3,1375,2025-05-05,480071.36778115504,0.13952168839131573,44.3
PROP_0455,강남구,잠실동,30py,84.87,12,336691.0,182354.0,0.54,2,1213,2025-06-13,320544.3649425287,-0.05037254378303066,24.1
PROP_0456,서초구,대치동,30py,84.31,18,305503.0,175406.0,0.57,5,414,2025-06-02,320544.3649425287,0.04692444038199056,60.1
PROP_0457,강남구,잠실동,20py,60.72,6,197834.0,109868.0,0.56,1,970,2025-11-18,228861.1826625387,0.13557206294913285,31.3
PROP_0458,송파구,개포동,20py,62.56,26,239161.0,121788.0,0.51,2,849,2025-02-27,228861.1826625387,-0.04500464962050222,32.6
PROP_0459,강남구,도곡동,20py,59.56,21,201460.0,113847.0,0.57,1,650,2025-03-02,228861.1826625387,0.11972839755417322,23.4
PROP_0460,강남구,개포동,20py,64.13,15,221529.0,120115.0,0.54,3,111,2025-03-06,228861.1826625387,0.03203768580253371,46.0
PROP_0461,강남구,반포동,40py,110.37,20,453965.0,242209.0,0.53,3,702,2025-07-31,480071.36778115504,0.05438018080898312,50.7
PROP_0462,서초구,도곡동,20py,64.57,30,242179.0,132354.0,0.55,2,1122,2025-12-18,228861.1826625387,-0.05819168275949509,27.6
PROP_0463,송파구,개포동,40py,116.88,15,469539.0,278192.0,0.59,2,959,2026-01-21,480071.36778115504,0.021939170898349267,27.7
PROP_0464,강남구,도곡동,20py,59.66,15,217676.0,130350.0,0.6,1,1181,2026-02-02,228861.1826625387,0.04887321883253356,25.2
PROP_0465,서초구,잠실동,40py,116.7,9,504272.0,284071.0,0.56,2,226,2025-09-13,480071.36778115504,-0.05041048861276192,32.6
PROP_0466,강남구,반포동,30py,84.01,31,303755.0,165747.0,0.55,1,503,2025-04-25,320544.3649425287,0.05237766368327494,28.7
PROP_0467,송파구,도곡동,30py,84.11,16,287864.0,167963.0,0.58,2,890,2026-02-19,320544.3649425287,0.10195270457612964,29.8
PROP_0468,서초구,반포동,40py,116.28,7,445419.0,235882.0,0.53,1,897,2025-06-01,480071.36778115504,0.07218170069445101,13.8
PROP_0469,강남구,대치동,20py,63.19,4,250997.0,143143.0,0.57,5,1030,2025-06-21,228861.1826625387,-0.09672158939290769,53.7
PROP_0470,강남구,대치동,40py,118.17,34,504812.0,296643.0,0.59,3,380,2026-01-27,480071.36778115504,-0.05153532136939106,35.6
PROP_0471,서초구,잠실동,30py,84.4,18,340080.0,174333.0,0.51,1,1381,2025-06-18,320544.3649425287,-0.06094518323843841,25.2
PROP_0472,강남구,개포동,40py,111.44,33,495857.0,268990.0,0.54,1,877,2025-08-12,480071.36778115504,-0.032881844821957766,24.9
PROP_0473,서초구,도곡동,30py,84.46,17,310906.0,177847.0,0.57,2,216,2025-05-31,320544.3649425287,0.03006873929684212,29.0
PROP_0474,서초구,개포동,20py,62.43,23,203333.0,121165.0,0.6,4,1240,2025-10-01,228861.1826625387,0.11154439719985458,68.1
PROP_0475,서초구,개포동,30py,84.53,18,272516.0,146012.0,0.54,4,308,2026-01-01,320544.3649425287,0.14983375218946635,66.8
PROP_0476,송파구,잠실동,30py,84.79,2,336229.0,187383.0,0.56,2,1014,2025-03-13,320544.3649425287,-0.04893124563360653,39.4
PROP_0477,송파구,대치동,20py,62.58,35,200765.0,109442.0,0.55,4,810,2025-03-18,228861.1826625387,0.12276517291255627,59.5
PROP_0478,송파구,반포동,20py,61.46,16,256835.0,153382.0,0.6,4,246,2025-05-12,228861.1826625387,-0.12223050240332532,43.3
PROP_0479,서초구,도곡동,30py,84.21,30,356139.0,211721.0,0.59,2,1254,2025-03-08,320544.3649425287,-0.11104433254926552,27.4
PROP_0480,송파구,개포동,40py,118.86,18,465803.0,234804.0,0.5,3,436,2026-02-14,480071.36778115504,0.029721347155324228,48.8
PROP_0481,송파구,대치동,30py,84.68,30,343228.0,202461.0,0.59,5,376,2025-11-01,320544.3649425287,-0.07076597668949287,62.2
PROP_0482,강남구,개포동,40py,111.61,28,440081.0,249818.0,0.57,3,1244,2025-05-12,480071.36778115504,0.08330088079609244,53.5
PROP_0483,송파구,잠실동,40py,117.08,10,489735.0,248617.0,0.51,1,1436,2025-12-11,480071.36778115504,-0.0201295741995807,20.0
PROP_0484,송파구,개포동,40py,114.9,9,475181.0,244151.0,0.51,4,188,2025-11-18,480071.36778115504,0.010186751615198103,55.4
PROP_0485,서초구,잠실동,40py,114.63,32,442166.0,255210.0,0.58,2,1229,2025-08-20,480071.36778115504,0.0789577765413299,31.6
PROP_0486,서초구,개포동,40py,118.72,15,469202.0,270811.0,0.58,3,273,2025-07-13,480071.36778115504,0.022641149859430786,41.1
PROP_0487,강남구,잠실동,30py,84.11,12,274182.0,160342.0,0.58,1,758,2025-04-22,320544.3649425287,0.14463634371123996,31.1
PROP_0488,송파구,잠실동,20py,61.41,10,201530.0,112203.0,0.56,2,868,2025-06-27,228861.1826625387,0.11942253528786126,39.9
PROP_0489,강남구,개포동,40py,117.76,10,503603.0,262773.0,0.52,2,633,2025-09-02,480071.36778115504,-0.049016945808715816,32.4
PROP_0490,강남구,대치동,30py,84.35,1,348603.0,183788.0,0.53,4,399,2026-01-26,320544.3649425287,-0.08753432637164592,36.8
PROP_0491,강남구,잠실동,30py,84.15,17,303571.0,158055.0,0.52,4,1269,2025-11-26,320544.3649425287,0.052951687188673296,44.0
PROP_0492,서초구,대치동,20py,64.48,15,221297.0,119672.0,0.54,4,405,2026-02-07,228861.1826625387,0.0330514007423105,51.9
PROP_0493,서초구,대치동,30py,84.85,15,362497.0,195309.0,0.54,5,1248,2025-10-17,320544.3649425287,-0.13087934041514998,45.7
PROP_0494,강남구,도곡동,20py,63.8,33,226342.0,115696.0,0.51,3,468,2025-12-20,228861.1826625387,0.01100747026311266,35.3
PROP_0495,송파구,도곡동,40py,116.42,5,490736.0,289427.0,0.59,4,1179,2025-08-24,480071.36778115504,-0.02221468084659139,54.5
PROP_0496,송파구,도곡동,20py,63.34,30,209388.0,118921.0,0.57,1,996,2025-07-16,228861.1826625387,0.08508731116386987,30.3
PROP_0497,서초구,개포동,30py,84.96,28,304536.0,160586.0,0.53,2,493,2025-05-05,320544.3649425287,0.04994118347829605,32.9
PROP_0498,강남구,대치동,40py,112.22,3,540429.0,303046.0,0.56,4,791,2026-01-11,480071.36778115504,-0.12572637376357662,46.4
PROP_0499,송파구,잠실동,30py,84.44,17,366853.0,219313.0,0.6,3,1165,2025-06-22,320544.3649425287,-0.14446872296686322,42.9
PROP_0500,송파구,대치동,40py,116.17,14,535488.0,277600.0,0.52,5,279,2025-11-20,480071.36778115504,-0.11543415404041996,46.0
PROP_0501,강남구,도곡동,20py,59.94,23,227570.0,119125.0,0.52,3,902,2025-08-02,228861.1826625387,0.005641772219811383,41.9
PROP_0502,강남구,반포동,30py,84.52,35,326318.0,174357.0,0.53,2,252,2025-10-10,320544.3649425287,-0.018011968666198377,32.1
PROP_0503,송파구,대치동,40py,111.83,22,495121.0,273167.0,0.55,3,1111,2025-08-16,480071.36778115504,-0.03134873943514471,40.8
PROP_0504,송파구,대치동,20py,63.01,32,202978.0,108935.0,0.54,5,147,2025-03-25,228861.1826625387,0.11309555583615097,64.8
PROP_0505,강남구,도곡동,40py,116.06,19,441764.0,253963.0,0.57,2,454,2025-08-17,480071.36778115504,0.0797951520379316,40.2
PROP_0506,송파구,개포동,20py,61.7,5,196898.0,107667.0,0.55,3,106,2025-04-04,228861.1826625387,0.13966187839581853,39.4
PROP_0507,송파구,대치동,30py,84.0,29,302565.0,180819.0,0.6,5,1095,2025-10-27,320544.3649425287,0.05609009831057952,68.1
PROP_0508,송파구,개포동,30py,84.28,20,279681.0,167740.0,0.6,1,1129,2025-10-01,320544.3649425287,0.12748115210153585,35.8
PROP_0509,강남구,도곡동,20py,64.08,12,238034.0,136679.0,0.57,2,848,2025-11-11,228861.1826625387,-0.04008026713287963,26.2
PROP_0510,서초구,개포동,30py,84.92,24,308625.0,177752.0,0.58,1,988,2025-04-01,320544.3649425287,0.03718475894800325,25.2
PROP_0511,송파구,개포동,40py,118.51,30,421561.0,226331.0,0.54,2,550,2025-07-01,480071.36778115504,0.12187847830122528,32.4
PROP_0512,강남구,대치동,40py,116.11,25,493906.0,263258.0,0.53,4,520,2025-08-06,480071.36778115504,-0.02881786573272914,43.0
PROP_0513,강남구,대치동,20py,61.49,9,236554.0,123054.0,0.52,4,616,2025-09-16,228861.1826625387,-0.03361346493085529,44.3
PROP_0514,송파구,도곡동,20py,60.16,8,235253.0,136125.0,0.58,1,869,2025-05-07,228861.1826625387,-0.027928796238400107,16.6
PROP_0515,송파구,잠실동,20py,61.01,20,195701.0,110183.0,0.56,4,1500,2025-12-24,228861.1826625387,0.14489212314975308,54.3
PROP_0516,송파구,개포동,20py,64.76,26,247143.0,128248.0,0.52,1,913,2025-07-14,228861.1826625387,-0.07988168690196051,20.6
PROP_0517,강남구,도곡동,20py,62.91,34,263862.0,155920.0,0.59,1,1356,2025-04-15,228861.1826625387,-0.152934704480099,15.4
PROP_0518,송파구,반포동,40py,117.56,21,518460.0,268840.0,0.52,1,631,2025-11-07,480071.36778115504,-0.07996442778138096,13.7
PROP_0519,송파구,개포동,40py,111.74,19,545679.0,300625.0,0.55,2,1072,2025-12-10,480071.36778115504,-0.13666224778635996,26.5
PROP_0520,강남구,잠실동,30py,84.43,12,304219.0,152740.0,0.5,1,390,2025-11-30,320544.3649425287,0.05093012614792256,29.1
PROP_0521,강남구,개포동,30py,84.18,8,319965.0,184337.0,0.58,1,273,2026-01-24,320544.3649425287,0.0018074407348654868,21.7
PROP_0522,송파구,도곡동,40py,115.67,12,445195.0,261466.0,0.59,3,1401,2026-01-05,480071.36778115504,0.07264829798608977,52.0
PROP_0523,강남구,개포동,40py,119.77,19,449021.0,267950.0,0.6,1,1262,2025-05-11,480071.36778115504,0.06467864960300994,23.7
PROP_0524,서초구,도곡동,30py,84.06,28,310740.0,178707.0,0.58,3,600,2025-04-02,320544.3649425287,0.030586608328886288,34.3
PROP_0525,강남구,반포동,40py,117.9,30,428232.0,235206.0,0.55,1,965,2025-06-22,480071.36778115504,0.10798262770960858,26.4
PROP_0526,송파구,도곡동,20py,60.78,1,235616.0,126221.0,0.54,3,1252,2025-06-18,228861.1826625387,-0.029514910562274996,36.4
PROP_0527,서초구,개포동,20py,61.63,30,229792.0,116267.0,0.51,3,905,2025-05-28,228861.1826625387,-0.004067170005119755,39.2
PROP_0528,송파구,대치동,40py,116.4,27,480670.0,275689.0,0.57,3,1316,2025-06-28,480071.36778115504,-0.0012469650535748005,37.0
PROP_0529,서초구,도곡동,20py,64.81,30,251063.0,129329.0,0.52,4,231,2026-02-06,228861.1826625387,-0.09700997381543039,35.4
PROP_0530,송파구,대치동,40py,111.19,8,449552.0,245267.0,0.55,3,807,2025-12-02,480071.36778115504,0.06357256405899128,43.1
PROP_0531,송파구,도곡동,30py,84.84,16,295016.0,163003.0,0.55,4,1059,2025-08-26,320544.3649425287,0.0796406604967327,59.9
PROP_0532,서초구,대치동,20py,61.46,29,208996.0,107618.0,0.51,3,887,2026-02-03,228861.1826625387,0.08680013985521685,37.9
PROP_0533,송파구,대치동,40py,115.21,16,498794.0,292162.0,0.59,3,597,2025-11-02,480071.36778115504,-0.03899968520384627,35.7
PROP_0534,송파구,개포동,30py,84.42,30,300857.0,152211.0,0.51,1,328,2025-03-10,320544.3649425287,0.061418533893299036,31.6
PROP_0535,송파구,잠실동,30py,84.5,32,304966.0,164125.0,0.54,2,888,2025-10-23,320544.3649425287,0.04859971550372381,35.1
PROP_0536,강남구,잠실동,30py,84.02,10,314647.0,163100.0,0.52,4,397,2025-12-04,320544.3649425287,0.018397967918063602,47.5
PROP_0537,강남구,반포동,20py,63.85,24,246598.0,137384.0,0.56,4,471,2025-07-29,228861.1826625387,-0.07750033068567452,50.2
PROP_0538,송파구,도곡동,20py,62.28,22,260926.0,149795.0,0.57,3,1434,2026-01-10,228861.1826625387,-0.14010596713878584,39.6
PROP_0539,서초구,도곡동,20py,62.97,28,219392.0,111129.0,0.51,3,1220,2025-10-12,228861.1826625387,0.04137522384694318,43.2
PROP_0540,강남구,도곡동,40py,118.98,30,431811.0,255007.0,0.59,2,148,2025-08-25,480071.36778115504,0.10052748616150542,39.1
PROP_0541,서초구,개포동,30py,84.74,4,293804.0,150834.0,0.51,4,360,2025-05-31,320544.3649425287,0.08342172836924795,54.7
PROP_0542,서초구,도곡동,30py,84.23,6,318523.0,189790.0,0.6,1,1452,2025-05-07,320544.3649425287,0.006306037989128684,14.3
PROP_0543,송파구,대치동,40py,118.43,7,424271.0,226197.0,0.53,3,367,2025-08-10,480071.36778115504,0.11623348428184568,39.9
PROP_0544,송파구,도곡동,40py,118.69,16,537787.0,310335.0,0.58,4,478,2025-09-21,480071.36778115504,-0.12022302535058738,46.0
PROP_0545,송파구,도곡동,30py,84.35,14,318970.0,161241.0,0.51,4,914,2025-12-08,320544.3649425287,0.004911535234166375,51.9
PROP_0546,강남구,대치동,30py,84.62,27,352328.0,202395.0,0.57,5,342,2025-04-30,320544.3649425287,-0.0991551826629985,62.0
PROP_0547,서초구,잠실동,30py,84.9,13,292410.0,169224.0,0.58,3,1009,2025-02-20,320544.3649425287,0.08777058036123331,45.5
PROP_0548,송파구,대치동,40py,116.47,31,507279.0,256072.0,0.5,5,512,2026-01-26,480071.36778115504,-0.05667414064828754,68.1
PROP_0549,서초구,잠실동,30py,84.57,31,321553.0,171612.0,0.53,4,459,2025-03-19,320544.3649425287,-0.003146631692159449,51.0
PROP_0550,서초구,대치동,40py,111.12,23,478929.0,272005.0,0.57,3,546,2025-12-09,480071.36778115504,0.0023795790747424936,36.5
PROP_0551,송파구,도곡동,40py,119.77,3,521465.0,264808.0,0.51,1,1418,2026-02-09,480071.36778115504,-0.08622391376965982,2.1
PROP_0552,서초구,잠실동,40py,110.48,14,468902.0,243736.0,0.52,2,1331,2025-03-03,480071.36778115504,0.023266056946446977,31.5
PROP_0553,서초구,대치동,40py,113.98,11,442142.0,262738.0,0.59,5,1127,2025-06-28,480071.36778115504,0.0790077691082912,72.0
PROP_0554,송파구,잠실동,20py,60.15,14,196243.0,107896.0,0.55,1,368,2026-01-13,228861.1826625387,0.14252387531630903,26.4
PROP_0555,송파구,대치동,30py,84.54,22,315015.0,177211.0,0.56,5,286,2025-08-28,320544.3649425287,0.017249920907266892,64.8
PROP_0556,서초구,대치동,40py,110.31,27,433470.0,232843.0,0.54,5,290,2026-01-14,480071.36778115504,0.09707174997030589,65.4
PROP_0557,서초구,반포동,30py,84.44,10,298274.0,158694.0,0.53,1,1114,2025-10-24,320544.3649425287,0.06947670081962486,19.2
PROP_0558,서초구,도곡동,30py,84.79,27,312147.0,165519.0,0.53,2,1221,2025-09-09,320544.3649425287,0.026197200328367344,31.8
PROP_0559,서초구,개포동,40py,115.44,7,414310.0,234619.0,0.57,4,522,2026-01-06,480071.36778115504,0.1369824825944066,58.9
PROP_0560,강남구,대치동,30py,84.9,30,306989.0,163599.0,0.53,5,1380,2025-07-14,320544.3649425287,0.04228857663730602,62.6
PROP_0561,강남구,반포동,40py,117.25,20,456258.0,241757.0,0.53,4,936,2025-04-21,480071.36778115504,0.04960380764055603,55.5
PROP_0562,송파구,반포동,30py,84.12,32,275262.0,146188.0,0.53,2,461,2025-10-20,320544.3649425287,0.14126707530998872,35.6
PROP_0563,서초구,잠실동,40py,119.47,8,420644.0,218570.0,0.52,2,953,2025-03-24,480071.36778115504,0.12378861096387143,33.1
PROP_0564,송파구,잠실동,30py,84.92,2,325598.0,174751.0,0.54,1,513,2025-07-06,320544.3649425287,-0.0157657897320309,25.5
PROP_0565,강남구,대치동,40py,119.34,30,497434.0,256289.0,0.52,3,1434,2026-01-19,480071.36778115504,-0.03616677307603954,38.1
PROP_0566,강남구,대치동,30py,84.91,32,274559.0,149509.0,0.54,4,389,2025-09-09,320544.3649425287,0.14346021946376614,57.3
PROP_0567,송파구,반포동,20py,61.57,16,229443.0,117741.0,0.51,3,1146,2025-09-15,228861.1826625387,-0.0025422281345072587,34.1
PROP_0568,강남구,잠실동,20py,59.32,13,200433.0,107541.0,0.54,1,1050,2025-10-18,228861.1826625387,0.12421583394706444,28.3
PROP_0569,송파구,잠실동,40py,117.58,24,430739.0,255202.0,0.59,2,582,2025-03-18,480071.36778115504,0.10276048748577661,46.2
PROP_0570,서초구,대치동,40py,110.12,30,430973.0,228721.0,0.53,3,1012,2025-05-09,480071.36778115504,0.10227305995790398,45.4
PROP_0571,강남구,잠실동,30py,84.06,31,327702.0,164036.0,0.5,1,909,2025-05-06,320544.3649425287,-0.022329623728542528,14.9
PROP_0572,서초구,반포동,20py,60.25,16,196744.0,114601.0,0.58,2,1379,2025-10-19,228861.1826625387,0.14033477538170483,45.2
PROP_0573,서초구,개포동,30py,84.14,20,294049.0,159048.0,0.54,2,727,2025-10-06,320544.3649425287,0.08265740359303818,44.1
PROP_0574,서초구,도곡동,30py,84.55,6,338178.0,192425.0,0.57,2,960,2025-07-13,320544.3649425287,-0.05501152722067932,24.2
PROP_0575,송파구,대치동,40py,118.35,11,521355.0,266472.0,0.51,5,1471,2025-05-17,480071.36778115504,-0.0859947811710872,57.8
PROP_0576,서초구,반포동,20py,59.35,35,233959.0,123194.0,0.53,4,1366,2025-05-05,228861.1826625387,-0.022274713772576123,45.0
PROP_0577,강남구,대치동,20py,61.47,13,220411.0,128180.0,0.58,4,161,2025-08-17,228861.1826625387,0.03692274314163047,48.9
PROP_0578,송파구,개포동,40py,116.35,8,516091.0,271339.0,0.53,1,197,2025-08-21,480071.36778115504,-0.07502974481757645,9.3
PROP_0579,송파구,잠실동,30py,84.78,12,281805.0,147383.0,0.52,4,125,2026-01-09,320544.3649425287,0.12085492424574178,60.2
PROP_0580,강남구,반포동,30py,84.36,35,294416.0,158595.0,0.54,1,345,2025-03-26,320544.3649425287,0.0815124762752056,25.4
PROP_0581,강남구,개포동,20py,61.16,35,215765.0,110989.0,0.51,1,320,2025-10-08,228861.1826625387,0.057223258702850124,23.5
PROP_0582,송파구,잠실동,20py,61.59,1,237911.0,135944.0,0.57,1,1097,2026-01-26,228861.1826625387,-0.039542823436360036,13.9
PROP_0583,송파구,개포동,40py,117.93,34,448802.0,244805.0,0.55,2,405,2025-03-02,480071.36778115504,0.06513483177653176,34.5
