property_id,district,dong,size_type,area_sqm,floor,market_price,jeonse_price,jeonse_ratio,school_score,subway_distance_m,contract_date,avg_price_by_size,price_diff_percent,undervalued_score
PROP_1021,송파구,잠실동,20py,59.02,15,198995.0,102688.0,0.52,2,1210,2025-05-21,229624.656394453,0.13339010224510414,37.9
PROP_1022,서초구,잠실동,20py,61.77,23,237092.0,133317.0,0.56,1,782,2025-06-08,229624.656394453,-0.032519781293518776,28.5
PROP_1023,서초구,도곡동,30py,84.62,29,332465.0,190870.0,0.57,4,701,2026-01-26,320710.1926470588,-0.036652428336998145,45.8
PROP_1024,서초구,대치동,40py,118.64,5,525882.0,308620.0,0.59,3,915,2025-03-05,481442.3174366617,-0.09230531042627921,32.7
PROP_1025,송파구,개포동,20py,63.42,6,230428.0,117125.0,0.51,1,675,2025-11-08,229624.656394453,-0.0034985076000157906,19.8
PROP_1026,송파구,반포동,20py,63.79,5,234988.0,119501.0,0.51,2,1319,2025-09-27,229624.656394453,-0.02335700220421351,33.5
PROP_1027,송파구,대치동,20py,64.1,1,240513.0,129185.0,0.54,3,1019,2025-07-29,229624.656394453,-0.0474180071796943,41.0
PROP_1028,송파구,도곡동,20py,63.29,23,196078.0,98514.0,0.5,4,660,2025-07-18,229624.656394453,0.14609344188555257,58.9
PROP_1029,송파구,반포동,20py,62.57,10,204197.0,117440.0,0.58,3,106,2025-06-08,229624.656394453,0.1107357406374207,44.7
PROP_1030,강남구,도곡동,30py,84.27,5,325910.0,191372.0,0.59,1,1215,2025-07-22,320710.1926470588,-0.016213414703235122,24.5
PROP_1031,송파구,반포동,30py,84.49,23,361808.0,187176.0,0.52,3,1302,2025-09-27,320710.1926470588,-0.1281462463469918,41.1
PROP_1032,강남구,개포동,40py,117.9,13,502779.0,272588.0,0.54,1,968,2025-04-23,481442.3174366617,-0.044318253278899516,13.2
PROP_1033,강남구,대치동,20py,62.6,13,205046.0,110775.0,0.54,4,1400,2025-03-11,229624.656394453,0.10703840249729704,49.0
PROP_1034,강남구,개포동,30py,84.05,28,329961.0,193818.0,0.59,2,1072,2025-08-30,320710.1926470588,-0.0288447563096995,35.1
PROP_1035,강남구,개포동,20py,63.8,26,203899.0,116736.0,0.57,2,199,2025-03-13,229624.656394453,0.11203351067953712,25.8
PROP_1036,강남구,잠실동,30py,84.26,14,324251.0,194107.0,0.6,4,317,2025-07-11,320710.1926470588,-0.011040520177161462,51.3
PROP_1037,송파구,도곡동,40py,115.12,9,475000.0,262160.0,0.55,2,807,2025-08-17,481442.3174366617,0.01338128619636606,35.9
PROP_1038,서초구,잠실동,30py,84.91,3,343781.0,185595.0,0.54,4,591,2025-12-08,320710.1926470588,-0.07193662029423115,53.2
PROP_1039,강남구,잠실동,40py,117.18,15,482886.0,244398.0,0.51,2,1483,2025-02-21,481442.3174366617,-0.002998661544803324,32.4
PROP_1040,서초구,잠실동,20py,62.78,12,200906.0,114412.0,0.57,4,173,2026-02-07,229624.656394453,0.1250678252300555,56.4
PROP_1041,서초구,도곡동,40py,117.17,12,457875.0,250128.0,0.55,4,1394,2025-07-24,481442.3174366617,0.04895148719402339,52.3
PROP_1042,강남구,대치동,30py,84.42,16,362534.0,187420.0,0.52,3,575,2025-09-30,320710.1926470588,-0.1304099723421271,31.9
PROP_1043,강남구,대치동,20py,60.72,33,230084.0,134034.0,0.58,5,337,2025-04-09,229624.656394453,-0.002000410638646489,63.4
PROP_1044,송파구,도곡동,20py,60.12,27,244206.0,144406.0,0.59,1,211,2025-06-10,229624.656394453,-0.06350077484927812,19.2
PROP_1045,강남구,반포동,40py,119.63,8,544896.0,293345.0,0.54,4,834,2025-11-11,481442.3174366617,-0.1317991382668314,40.0
PROP_1046,서초구,도곡동,20py,63.42,17,256172.0,149749.0,0.58,1,436,2025-09-02,229624.656394453,-0.11561190345318818,11.2
PROP_1047,강남구,대치동,30py,84.78,25,324321.0,182178.0,0.56,4,223,2025-08-24,320710.1926470588,-0.011258785768978916,38.8
PROP_1048,송파구,반포동,40py,110.69,3,512937.0,305057.0,0.59,4,388,2025-06-08,481442.3174366617,-0.06541735411009386,49.9
PROP_1049,강남구,반포동,40py,116.33,13,486714.0,248674.0,0.51,1,129,2025-03-27,481442.3174366617,-0.010949769832046083,18.2
PROP_1050,송파구,대치동,40py,117.88,32,441222.0,236939.0,0.54,5,244,2025-05-28,481442.3174366617,0.08354130075396426,71.4
PROP_1051,강남구,도곡동,40py,110.85,15,535344.0,280136.0,0.52,1,268,2025-06-27,481442.3174366617,-0.11195875520524759,14.7
PROP_1052,서초구,대치동,20py,62.38,20,237145.0,133778.0,0.56,4,471,2026-01-29,229624.656394453,-0.032750592743962297,43.1
PROP_1053,서초구,대치동,40py,116.54,1,516912.0,262558.0,0.51,5,570,2025-08-12,481442.3174366617,-0.07367379492560848,48.7
PROP_1054,송파구,도곡동,40py,110.02,24,534656.0,283934.0,0.53,4,886,2025-03-04,481442.3174366617,-0.11052971588925412,45.4
PROP_1055,서초구,개포동,20py,59.67,5,245710.0,125466.0,0.51,2,1372,2025-05-18,229624.656394453,-0.07005059412224157,32.6
PROP_1056,송파구,개포동,30py,84.76,9,342042.0,204819.0,0.6,3,964,2025-02-20,320710.1926470588,-0.06651427937750896,37.5
PROP_1057,서초구,도곡동,30py,84.33,23,319243.0,169971.0,0.53,3,1258,2025-02-27,320710.1926470588,0.004574823877435824,43.6
PROP_1058,송파구,대치동,30py,84.14,27,272217.0,139557.0,0.51,3,1099,2025-11-01,320710.1926470588,0.15120564846040147,42.1
PROP_1059,강남구,도곡동,40py,117.92,14,551244.0,308720.0,0.56,4,1090,2025-12-24,481442.3174366617,-0.1449845184673061,42.5
PROP_1060,강남구,대치동,40py,113.74,30,545717.0,274556.0,0.5,4,1193,2025-08-23,481442.3174366617,-0.1335044308226899,50.9
PROP_1061,송파구,잠실동,20py,59.97,25,226518.0,125664.0,0.55,4,1448,2025-11-11,229624.656394453,0.013529280536478306,54.9
PROP_1062,서초구,개포동,40py,114.11,5,477878.0,239832.0,0.5,3,820,2025-02-15,481442.3174366617,0.007403415336730568,39.4
PROP_1063,송파구,반포동,20py,64.96,30,226480.0,126348.0,0.56,1,913,2025-08-17,229624.656394453,0.013694767991513286,27.2
PROP_1064,송파구,개포동,20py,62.29,17,261900.0,151657.0,0.58,2,1461,2026-01-18,229624.656394453,-0.14055695983319794,20.8
PROP_1065,강남구,반포동,20py,62.6,15,255462.0,147646.0,0.58,2,490,2025-08-16,229624.656394453,-0.11251990100385037,24.5
PROP_1066,송파구,잠실동,20py,59.48,16,219040.0,114426.0,0.52,4,1041,2025-04-20,229624.656394453,0.04609546971415167,59.0
PROP_1067,서초구,반포동,30py,84.48,27,272466.0,144432.0,0.53,3,352,2025-03-04,320710.1926470588,0.15042924656950796,53.9
PROP_1068,서초구,개포동,30py,84.07,31,305410.0,182898.0,0.6,1,796,2025-04-19,320710.1926470588,0.047707222900447856,26.2
PROP_1069,서초구,잠실동,40py,110.92,11,501548.0,294162.0,0.59,2,953,2025-12-14,481442.3174366617,-0.04176135299112631,25.2
PROP_1070,강남구,도곡동,20py,63.93,9,209407.0,113374.0,0.54,1,581,2025-04-23,229624.656394453,0.08804653956551935,28.2
PROP_1071,송파구,개포동,30py,84.33,8,332203.0,193395.0,0.58,2,711,2025-11-23,320710.1926470588,-0.035835491407624244,37.5
PROP_1072,서초구,개포동,40py,117.17,10,440556.0,240671.0,0.55,1,626,2025-12-05,481442.3174366617,0.08492464404531841,26.2
PROP_1073,서초구,반포동,20py,62.77,26,210919.0,106106.0,0.5,4,670,2025-03-14,229624.656394453,0.08146188082833801,53.1
PROP_1074,강남구,개포동,30py,84.29,22,299369.0,150132.0,0.5,4,602,2025-03-13,320710.1926470588,0.06654354347429414,52.9
PROP_1075,송파구,대치동,40py,117.24,28,483215.0,271861.0,0.56,5,434,2025-06-07,481442.3174366617,-0.003682024822364157,62.7
PROP_1076,서초구,도곡동,40py,113.26,3,521115.0,307759.0,0.59,3,960,2025-08-03,481442.3174366617,-0.08240381272374885,42.1
PROP_1077,송파구,도곡동,40py,118.94,31,464056.0,266684.0,0.57,2,146,2025-05-25,481442.3174366617,0.036112981362401785,25.0
PROP_1078,송파구,개포동,40py,110.89,4,503382.0,299645.0,0.6,2,451,2025-12-02,481442.3174366617,-0.04557073977242286,30.7
PROP_1079,서초구,잠실동,30py,84.65,21,287592.0,164118.0,0.57,1,156,2025-04-16,320710.1926470588,0.10326517025763923,22.7
PROP_1080,송파구,잠실동,40py,116.76,6,468344.0,235905.0,0.5,1,953,2025-10-22,481442.3174366617,0.027206410741791295,24.8
PROP_1081,서초구,개포동,30py,84.03,13,301974.0,151581.0,0.5,3,234,2026-01-30,320710.1926470588,0.05842094537880175,51.0
PROP_1082,서초구,반포동,40py,116.5,1,494473.0,269396.0,0.54,2,802,2025-05-20,481442.3174366617,-0.02706592688552481,26.8
PROP_1083,강남구,반포동,20py,61.07,25,210117.0,112589.0,0.54,3,401,2025-02-28,229624.656394453,0.08495453711618155,38.5
PROP_1084,강남구,반포동,20py,60.65,26,241603.0,130211.0,0.54,4,480,2025-09-24,229624.656394453,-0.052164884179381914,46.4
PROP_1085,서초구,대치동,20py,63.78,17,210969.0,116978.0,0.55,5,436,2025-08-07,229624.656394453,0.08124413417697618,75.4
PROP_1086,강남구,개포동,30py,84.28,28,291215.0,150219.0,0.52,1,409,2025-04-12,320710.1926470588,0.09196836684114444,23.1
PROP_1087,강남구,반포동,40py,116.26,27,544303.0,287695.0,0.53,4,1310,2025-05-16,481442.3174366617,-0.13056742269359867,45.0
PROP_1088,서초구,대치동,20py,59.24,32,237151.0,137534.0,0.58,3,151,2026-01-09,229624.656394453,-0.03277672234212572,44.1
PROP_1089,서초구,도곡동,40py,111.88,28,421567.0,251162.0,0.6,1,456,2026-02-02,481442.3174366617,0.12436654458514411,31.7
PROP_1090,강남구,잠실동,30py,84.61,31,352593.0,209801.0,0.6,3,304,2025-03-21,320710.1926470588,-0.09941314022416552,39.3
PROP_1091,송파구,개포동,30py,84.22,35,290964.0,147411.0,0.51,1,1240,2025-08-22,320710.1926470588,0.09275100489180417,35.0
PROP_1092,서초구,개포동,30py,84.93,21,309117.0,178503.0,0.58,4,624,2026-01-01,320710.1926470588,0.03614850077377211,54.6
PROP_1093,강남구,대치동,40py,116.02,18,488435.0,270983.0,0.55,5,710,2025-06-18,481442.3174366617,-0.014524445214058828,60.3
PROP_1094,서초구,반포동,20py,64.46,29,234267.0,121742.0,0.52,1,1172,2025-08-30,229624.656394453,-0.020217095491576107,26.3
PROP_1095,송파구,개포동,40py,112.7,22,435268.0,237298.0,0.55,1,1102,2025-12-07,481442.3174366617,0.09590830669498919,34.3
PROP_1096,서초구,반포동,20py,59.09,25,228185.0,118626.0,0.52,2,1392,2025-05-19,229624.656394453,0.006269607180075324,26.1
PROP_1097,송파구,개포동,20py,64.11,31,262764.0,144441.0,0.55,1,975,2025-11-19,229624.656394453,-0.14431962196873013,7.7
PROP_1098,송파구,개포동,40py,113.06,5,461551.0,259519.0,0.56,1,343,2025-07-29,481442.3174366617,0.041316096895197794,18.0
PROP_1099,서초구,대치동,20py,62.35,14,227292.0,127570.0,0.56,4,154,2025-11-19,229624.656394453,0.010158562373397377,48.0
PROP_1100,서초구,도곡동,30py,84.19,28,318669.0,187519.0,0.59,2,276,2025-10-28,320710.1926470588,0.006364601730338947,31.5
PROP_1101,서초구,대치동,30py,84.53,24,362885.0,189308.0,0.52,3,691,2025-05-20,320710.1926470588,-0.13150441838109747,31.5
PROP_1102,송파구,잠실동,20py,63.94,4,219302.0,131405.0,0.6,3,433,2025-05-29,229624.656394453,0.04495447726101575,40.2
PROP_1103,송파구,개포동,30py,84.79,16,307804.0,177873.0,0.58,2,251,2025-05-31,320710.1926470588,0.04024253966029093,35.4
PROP_1104,송파구,개포동,40py,116.87,21,507808.0,256625.0,0.51,3,477,2025-08-13,481442.3174366617,-0.05476394909304367,40.8
PROP_1105,송파구,잠실동,30py,84.68,24,304477.0,153086.0,0.5,1,431,2025-03-15,320710.1926470588,0.05061639143138621,19.8
PROP_1106,송파구,대치동,40py,113.74,26,448361.0,244018.0,0.54,5,1129,2025-08-06,481442.3174366617,0.06871294075850291,62.7
PROP_1107,송파구,반포동,30py,84.72,30,362464.0,209712.0,0.58,2,310,2025-09-03,320710.1926470588,-0.13019170675030964,21.0
PROP_1108,서초구,잠실동,40py,117.54,19,427415.0,239478.0,0.56,4,1091,2025-10-07,481442.3174366617,0.11221971039919958,52.0
PROP_1109,강남구,반포동,20py,59.71,24,243238.0,134304.0,0.55,4,1102,2025-03-10,229624.656394453,-0.05928519967891333,47.1
PROP_1110,서초구,도곡동,30py,84.73,19,328491.0,167422.0,0.51,3,570,2025-03-04,320710.1926470588,-0.024261178881532966,35.9
PROP_1111,강남구,잠실동,30py,84.41,22,331477.0,180761.0,0.55,3,1475,2025-07-24,320710.1926470588,-0.033571765412488935,39.9
PROP_1112,강남구,도곡동,20py,63.37,33,197607.0,104622.0,0.53,1,696,2025-03-05,229624.656394453,0.1394347492869082,25.0
PROP_1113,강남구,개포동,30py,84.44,24,336146.0,201362.0,0.6,1,1292,2025-12-15,320710.1926470588,-0.048130080386713125,15.3
PROP_1114,강남구,도곡동,40py,115.23,21,435820.0,249275.0,0.57,3,1463,2025-12-01,481442.3174366617,0.09476175189494791,45.4
PROP_1115,송파구,대치동,20py,64.67,8,217057.0,113148.0,0.52,4,444,2025-06-03,229624.656394453,0.054731301907161335,54.1
PROP_1116,송파구,반포동,30py,84.61,32,365902.0,184044.0,0.5,3,475,2026-01-08,320710.1926470588,-0.14091166538842975,35.7
PROP_1117,강남구,도곡동,40py,114.09,3,504168.0,268916.0,0.53,3,1470,2025-02-19,481442.3174366617,-0.047203334107264246,32.7
PROP_1118,서초구,도곡동,30py,84.83,27,298536.0,178012.0,0.6,1,352,2025-07-04,320710.1926470588,0.06914090401692184,23.4
PROP_1119,서초구,대치동,40py,113.0,22,502161.0,264228.0,0.53,4,161,2026-01-06,481442.3174366617,-0.04303461040494026,55.1
PROP_1120,송파구,대치동,20py,61.66,34,209681.0,111675.0,0.53,3,301,2026-01-17,229624.656394453,0.08685328791605659,47.9
PROP_1121,송파구,대치동,30py,84.72,17,312057.0,178794.0,0.57,5,1181,2025-09-03,320710.1926470588,0.026981345917439038,62.9
PROP_1122,강남구,개포동,30py,84.77,15,275761.0,162267.0,0.59,1,979,2026-01-17,320710.1926470588,0.1401551733546721,32.7
PROP_1123,서초구,반포동,40py,115.41,1,415388.0,210402.0,0.51,3,649,2026-02-05,481442.3174366617,0.1372008962327076,46.4
PROP_1124,강남구,잠실동,40py,113.31,28,502819.0,273706.0,0.54,1,1179,2025-04-26,481442.3174366617,-0.044401336960061925,21.0
PROP_1125,송파구,반포동,20py,60.07,2,236844.0,123697.0,0.52,1,1243,2025-12-31,229624.656394453,-0.03143975790276416,20.8
PROP_1126,서초구,개포동,30py,84.67,13,288022.0,146431.0,0.51,2,681,2025-06-27,320710.1926470588,0.10192439590790345,39.6
PROP_1127,강남구,개포동,20py,59.25,29,195517.0,100853.0,0.52,2,269,2025-11-22,229624.656394453,0.14853655931383214,32.9
PROP_1128,서초구,개포동,40py,113.71,22,432000.0,234894.0,0.54,4,965,2025-09-11,481442.3174366617,0.10269624344595818,59.4
PROP_1129,서초구,반포동,20py,61.04,27,226661.0,113557.0,0.5,3,483,2026-01-01,229624.656394453,0.01290652511358351,40.4
PROP_1130,강남구,잠실동,30py,84.72,25,317574.0,188579.0,0.59,1,761,2026-02-14,320710.1926470588,0.009778899202340551,22.4
PROP_1131,송파구,개포동,40py,118.16,10,551485.0,326949.0,0.59,1,184,2025-11-23,481442.3174366617,-0.1454850976463096,21.3
PROP_1132,송파구,대치동,30py,84.18,10,276036.0,155945.0,0.56,4,635,2025-05-15,320710.1926470588,0.1392977013868178,58.8
PROP_1133,송파구,개포동,20py,62.09,19,237211.0,141609.0,0.6,2,1357,2025-11-03,229624.656394453,-0.033038018323759896,25.1
PROP_1134,서초구,대치동,30py,84.18,1,367344.0,218320.0,0.59,3,1195,2025-08-10,320710.1926470588,-0.1454079365798693,36.9
PROP_1135,강남구,반포동,40py,114.37,18,467874.0,278520.0,0.6,4,232,2025-03-30,481442.3174366617,0.02818264399544963,59.1
PROP_1136,송파구,대치동,30py,84.77,23,309314.0,181311.0,0.59,5,719,2025-05-19,320710.1926470588,0.035534239036800135,62.4
PROP_1137,강남구,잠실동,20py,62.44,29,252961.0,146833.0,0.58,4,486,2025-06-02,229624.656394453,-0.10162821350273228,44.3
PROP_1138,송파구,반포동,40py,117.45,22,440680.0,260967.0,0.59,3,1365,2025-10-05,481442.3174366617,0.08466708463371493,45.2
PROP_1139,송파구,도곡동,20py,64.92,22,247367.0,131404.0,0.53,1,354,2025-12-04,229624.656394453,-0.07726671814837219,16.1
PROP_1140,서초구,잠실동,20py,59.09,23,220099.0,128761.0,0.59,4,362,2026-01-05,229624.656394453,0.04148359563830838,52.8
PROP_1141,서초구,반포동,20py,62.89,25,263384.0,133869.0,0.51,4,883,2025-04-09,229624.656394453,-0.14701968044561667,52.3
PROP_1142,서초구,반포동,40py,117.88,26,490923.0,255305.0,0.52,3,1294,2025-03-09,481442.3174366617,-0.019692250182360812,33.6
PROP_1143,서초구,반포동,20py,64.31,34,250904.0,148450.0,0.59,2,830,2026-01-12,229624.656394453,-0.09267011626570713,22.4
PROP_1144,서초구,개포동,30py,84.15,7,339571.0,194702.0,0.57,3,998,2025-03-26,320710.1926470588,-0.05880950398635284,31.5
PROP_1145,송파구,잠실동,40py,110.78,23,423434.0,252660.0,0.6,3,776,2025-03-31,481442.3174366617,0.12048861376688856,48.0
PROP_1146,강남구,도곡동,30py,84.15,2,332568.0,193308.0,0.58,3,511,2026-01-13,320710.1926470588,-0.036973590564958116,42.1
PROP_1147,서초구,반포동,30py,84.18,19,314764.0,176389.0,0.56,1,1185,2025-11-17,320710.1926470588,0.018540703673869778,16.7
PROP_1148,강남구,도곡동,40py,117.45,1,512551.0,257405.0,0.5,4,679,2025-04-04,481442.3174366617,-0.06461559658687659,47.3
PROP_1149,서초구,개포동,40py,113.03,15,539748.0,296956.0,0.55,4,927,2025-12-23,481442.3174366617,-0.12110626850122908,48.2
PROP_1150,서초구,도곡동,30py,84.78,34,342485.0,171896.0,0.5,3,983,2025-10-20,320710.1926470588,-0.06789558876572514,27.0
PROP_1151,강남구,대치동,40py,116.4,20,486607.0,272720.0,0.56,3,1463,2025-03-10,481442.3174366617,-0.010727520984936633,40.4
PROP_1152,서초구,도곡동,20py,62.46,13,237889.0,124349.0,0.52,3,100,2026-01-26,229624.656394453,-0.035990662916226136,46.2
PROP_1153,강남구,반포동,20py,62.74,4,201276.0,101065.0,0.5,3,350,2025-12-04,229624.656394453,0.12345650000997804,41.8
PROP_1154,송파구,잠실동,20py,60.45,12,197150.0,107059.0,0.54,1,178,2025-12-08,229624.656394453,0.1414249536803552,23.0
PROP_1155,서초구,도곡동,40py,112.63,7,438337.0,223248.0,0.51,1,698,2025-10-28,481442.3174366617,0.08953371125780318,21.3
PROP_1156,강남구,대치동,20py,63.24,27,240515.0,128543.0,0.53,3,826,2026-01-03,229624.656394453,-0.04742671704574877,38.4
PROP_1157,송파구,도곡동,40py,114.77,30,434939.0,230954.0,0.53,2,1030,2025-12-20,481442.3174366617,0.09659166997255002,37.0
PROP_1158,서초구,개포동,20py,60.24,10,213311.0,113398.0,0.53,2,235,2025-03-08,229624.656394453,0.07104488102718867,34.1
PROP_1159,송파구,도곡동,20py,61.69,33,211870.0,112232.0,0.53,3,332,2025-07-09,229624.656394453,0.07732033951943625,44.3
PROP_1160,서초구,잠실동,20py,63.09,17,214371.0,112518.0,0.52,4,1192,2025-07-24,229624.656394453,0.06642865201831816,51.4
PROP_1161,강남구,대치동,40py,114.75,23,529850.0,276836.0,0.52,3,696,2025-02-24,481442.3174366617,-0.1005472115975904,34.7
PROP_1162,서초구,반포동,30py,84.06,33,344668.0,186589.0,0.54,2,850,2025-07-22,320710.1926470588,-0.0747023571505466,31.7
PROP_1163,강남구,개포동,40py,115.73,1,443785.0,256370.0,0.58,3,491,2025-05-16,481442.3174366617,0.07821771388348277,43.9
PROP_1164,송파구,개포동,30py,84.71,9,346842.0,184896.0,0.53,2,827,2025-09-17,320710.1926470588,-0.0814810628164201,29.5
PROP_1165,송파구,대치동,20py,62.93,13,222424.0,118922.0,0.53,3,1396,2025-11-01,229624.656394453,0.03135837634998389,43.0
PROP_1166,강남구,반포동,20py,59.89,31,206082.0,112297.0,0.54,4,165,2025-06-10,229624.656394453,0.10252669188108018,58.0
PROP_1167,강남구,도곡동,40py,116.24,15,452805.0,269032.0,0.59,4,1449,2025-06-14,481442.3174366617,0.05948234378135902,55.3
PROP_1168,서초구,도곡동,40py,114.64,23,485347.0,262892.0,0.54,3,318,2025-06-17,481442.3174366617,-0.008110385028320679,51.3
PROP_1169,송파구,반포동,20py,62.53,6,264259.0,152990.0,0.58,2,559,2026-01-05,229624.656394453,-0.15083024684444848,19.4
PROP_1170,강남구,대치동,20py,60.61,27,253767.0,144829.0,0.57,4,1336,2025-12-30,229624.656394453,-0.10513828952268478,38.1
PROP_1171,강남구,반포동,40py,115.86,23,548717.0,276455.0,0.5,3,1447,2025-08-14,481442.3174366617,-0.13973570690987075,28.1
PROP_1172,송파구,반포동,30py,84.86,3,341039.0,183196.0,0.54,3,1170,2025-03-29,320710.1926470588,-0.06338684525475316,44.3
PROP_1173,서초구,잠실동,20py,60.05,3,215496.0,126486.0,0.59,3,1214,2025-08-25,229624.656394453,0.061529352362677266,39.7
PROP_1174,송파구,잠실동,30py,84.73,8,290230.0,164722.0,0.57,3,1134,2026-01-13,320710.1926470588,0.09503967552600433,40.9
PROP_1175,강남구,잠실동,40py,116.4,28,522010.0,263662.0,0.51,2,1374,2025-09-06,481442.3174366617,-0.08426281008975779,20.1
PROP_1176,송파구,대치동,20py,64.64,30,208712.0,113724.0,0.54,4,253,2025-04-30,229624.656394453,0.0910732180194486,52.4
PROP_1177,송파구,잠실동,30py,84.63,22,362596.0,206552.0,0.57,3,278,2025-07-02,320710.1926470588,-0.13060329329487969,41.8
PROP_1178,송파구,반포동,30py,84.55,8,307739.0,168602.0,0.55,3,704,2026-01-25,320710.1926470588,0.04044521485269285,41.2
PROP_1179,서초구,반포동,30py,84.61,21,326213.0,166582.0,0.51,4,1067,2025-07-05,320710.1926470588,-0.017158192907816387,53.2
PROP_1180,강남구,반포동,30py,84.98,34,272299.0,141005.0,0.52,1,880,2025-12-30,320710.1926470588,0.15094996590998674,34.1
PROP_1181,서초구,대치동,20py,60.22,23,261893.0,155593.0,0.59,5,1157,2025-07-09,229624.656394453,-0.1405264753020073,50.5
PROP_1182,송파구,도곡동,20py,59.41,8,243448.0,145345.0,0.6,4,1060,2025-07-18,229624.656394453,-0.06019973561463296,55.5
PROP_1183,서초구,잠실동,20py,63.15,9,253931.0,145042.0,0.57,1,199,2025-03-10,229624.656394453,-0.10585249853915153,10.3
PROP_1184,서초구,개포동,40py,115.55,9,531436.0,266074.0,0.5,4,281,2025-04-27,481442.3174366617,-0.10384147955568002,43.6
PROP_1185,강남구,대치동,30py,84.28,26,364579.0,211254.0,0.58,5,570,2025-09-15,320710.1926470588,-0.13678644570307985,57.8
PROP_1186,서초구,대치동,20py,59.28,33,219378.0,115808.0,0.53,4,700,2025-05-30,229624.656394453,0.04462350235094579,59.6
PROP_1187,서초구,잠실동,20py,63.61,19,215393.0,110084.0,0.51,3,711,2025-05-19,229624.656394453,0.06197791046448261,42.7
PROP_1188,서초구,반포동,30py,84.84,5,301439.0,171607.0,0.57,2,560,2025-07-23,320710.1926470588,0.06008911811626372,30.0
PROP_1189,강남구,잠실동,20py,63.51,19,230498.0,126444.0,0.55,1,534,2025-05-31,229624.656394453,-0.003803352911922335,20.0
PROP_1190,송파구,도곡동,20py,59.1,8,233451.0,120574.0,0.52,2,1497,2025-12-19,229624.656394453,-0.016663470141351253,23.3
PROP_1191,서초구,잠실동,20py,59.97,2,210687.0,108199.0,0.51,2,802,2025-02-27,229624.656394453,0.08247222529065683,28.0
PROP_1192,송파구,개포동,30py,84.9,34,289064.0,159898.0,0.55,2,237,2025-05-03,320710.1926470588,0.09867535666970649,40.5
PROP_1193,강남구,잠실동,40py,111.05,3,536496.0,273185.0,0.51,4,147,2025-10-12,481442.3174366617,-0.11435156522272504,43.0
PROP_1194,서초구,잠실동,30py,84.67,13,290951.0,169361.0,0.58,4,721,2025-06-07,320710.1926470588,0.09279153993028455,50.5
PROP_1195,강남구,잠실동,20py,63.43,3,211176.0,107803.0,0.51,1,985,2025-04-15,229624.656394453,0.08034266304033827,16.2
PROP_1196,강남구,대치동,40py,118.54,26,512136.0,297638.0,0.58,3,620,2025-07-30,481442.3174366617,-0.06375360339481657,30.3
PROP_1197,강남구,잠실동,30py,84.8,4,342908.0,184956.0,0.54,2,686,2025-03-16,320710.1926470588,-0.06921453655627918,36.8
PROP_1198,송파구,대치동,30py,84.48,7,356353.0,194825.0,0.55,4,1425,2025-10-04,320710.1926470588,-0.11113712058464591,52.9
PROP_1199,송파구,개포동,20py,59.05,4,221655.0,113571.0,0.51,2,655,2025-12-26,229624.656394453,0.03470731984792864,31.7
PROP_1200,서초구,개포동,30py,84.5,1,319762.0,181753.0,0.57,2,276,2025-05-01,320710.1926470588,0.0029565404181035575,32.9
PROP_1201,강남구,반포동,30py,84.79,10,299230.0,162106.0,0.54,1,122,2025-05-05,320710.1926470588,0.06697695657804595,23.9
PROP_1202,서초구,잠실동,40py,110.28,3,466122.0,243054.0,0.52,1,239,2025-05-06,481442.3174366617,0.031821709230363246,21.3
PROP_1203,서초구,개포동,40py,110.19,18,451410.0,245084.0,0.54,3,853,2025-05-25,481442.3174366617,0.06237988716189811,48.2
PROP_1204,강남구,대치동,20py,61.61,20,218115.0,123068.0,0.56,4,1376,2025-03-14,229624.656394453,0.05012378276434529,49.3
PROP_1205,송파구,도곡동,40py,118.45,6,545387.0,310708.0,0.57,1,356,2026-01-02,481442.3174366617,-0.1328189904531,15.0
PROP_1206,강남구,개포동,30py,84.67,15,340533.0,185747.0,0.55,2,874,2025-10-22,320710.1926470588,-0.06180909683390128,24.8
PROP_1207,서초구,도곡동,20py,60.42,5,228237.0,130333.0,0.57,3,661,2026-01-20,229624.656394453,0.006043150662659034,37.3
PROP_1208,서초구,반포동,30py,84.99,9,361695.0,185631.0,0.51,2,170,2025-08-21,320710.1926470588,-0.12779390332020074,18.5
PROP_1209,송파구,대치동,20py,61.21,4,240894.0,133138.0,0.55,4,568,2025-08-10,229624.656394453,-0.049077236663071344,48.3
PROP_1210,강남구,도곡동,30py,84.44,29,355307.0,183812.0,0.52,4,1472,2025-07-21,320710.1926470588,-0.10787560902691652,51.2
PROP_1211,강남구,대치동,30py,84.61,17,323761.0,189825.0,0.59,4,284,2025-12-17,320710.1926470588,-0.009512661034439283,52.5
PROP_1212,송파구,반포동,40py,111.43,19,409703.0,209920.0,0.51,2,545,2025-04-20,481442.3174366617,0.14900916441791529,37.8
PROP_1213,강남구,도곡동,20py,62.34,1,196034.0,112047.0,0.57,4,388,2025-12-08,229624.656394453,0.14628505893875096,55.8
PROP_1214,강남구,대치동,30py,84.2,35,355907.0,194898.0,0.55,5,650,2026-01-28,320710.1926470588,-0.10974645695678041,61.4
PROP_1215,송파구,개포동,40py,113.72,11,435509.0,241713.0,0.56,4,1102,2025-09-12,481442.3174366617,0.09540772751598565,56.2
PROP_1216,송파구,개포동,20py,63.91,6,242356.0,124324.0,0.51,4,602,2025-12-28,229624.656394453,-0.05544414874889088,41.8
