"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2025-02-06 ~ 2026-02-05"
"실거래구분 : 아파트(매매)"
"주소구분 : 지번주소"
"시도 : 서울특별시"
"시군구 : 강남구"
"읍면동 : 대치동"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","동","층","매수자","매도자","건축년도","도로명","해제사유발생일","거래유형","중개사소재지","등기일자"
"293","서울특별시 강남구 대치동","316","0316","0000","은마","84.4300","202504","25","267,000","27","12","개인","개인","1980","삼성로 212","-","직거래","-","25.06.27"
"294","서울특별시 강남구 대치동","316","0316","0000","은마","76.7900","202504","24","314,000","5","14","개인","개인","1979","삼성로 212","-","중개거래","서울 강남구","25.09.30"
"295","서울특별시 강남구 대치동","316","0316","0000","은마","76.7900","202504","24","314,000","-","14","개인","개인","1979","삼성로 212","20250428","중개거래","서울 강남구","-"
"296","서울특별시 강남구 대치동","66","0066","0000","쌍용대치아파트1동,2동,3동,5동,6동","148.8000","202504","24","420,000","2","4","개인","개인","1983","영동대로 210","-","중개거래","서울 강남구","25.07.31"
"297","서울특별시 강남구 대치동","316","0316","0000","은마","76.7900","202504","21","316,000","31","13","개인","개인","1979","삼성로 212","-","중개거래","경기 광명시, 서울 강남구","25.07.10"
"298","서울특별시 강남구 대치동","316","0316","0000","은마","84.4300","202504","21","335,000","9","1","개인","개인","1980","삼성로 212","-","중개거래","서울 강남구","26.01.08"
"299","서울특별시 강남구 대치동","63","0063","0000","대치우성아파트1동,2동,3동,5동,6동,7동","84.6900","202504","16","330,000","1","10","개인","개인","1984","영동대로 230","-","중개거래","서울 강남구","25.09.10"
"300","서울특별시 강남구 대치동","316","0316","0000","은마","76.7900","202504","11","298,300","31","1","개인","개인","1979","삼성로 212","-","중개거래","서울 강남구","25.08.01"
"301","서울특별시 강남구 대치동","511","0511","0000","한보미도맨션2","190.4700","202504","05","600,000","207","10","개인","개인","1985","삼성로 150","-","중개거래","서울 강남구","25.07.28"
"302","서울특별시 강남구 대치동","316","0316","0000","은마","76.7900","202504","05","310,000","3","10","개인","개인","1979","삼성로 212","-","중개거래","서울 강남구","25.06.16"
"303","서울특별시 강남구 대치동","506","0506","0000","선경1차(1동-7동)","163.9200","202504","05","525,000","2","3","개인","개인","1983","삼성로 151","-","중개거래","서울 강남구","25.07.30"
"304","서울특별시 강남구 대치동","511","0511","0000","한보미도맨션1","128.0100","202504","05","470,000","105","4","개인","개인","1983","삼성로 150","-","중개거래","서울 강남구","25.07.28"
"305","서울특별시 강남구 대치동","65","0065","0000","쌍용대치2","84.4900","202504","01","312,000","10","9","개인","개인","1983","영동대로 220","-","중개거래","서울 강남구","25.07.01"
"306","서울특별시 강남구 대치동","890-49","0890","0049","선릉역대우아이빌(890-49)","25.4200","202504","01","21,600","-","12","개인","개인","2004","테헤란로64길 9","-","직거래","-","25.04.01"
"307","서울특별시 강남구 대치동","503","0503","0000","개포우성1","127.6100","202503","31","505,000","2","11","개인","개인","1983","선릉로 120","-","중개거래","서울 강남구","25.06.27"
"308","서울특별시 강남구 대치동","316","0316","0000","은마","76.7900","202503","29","302,000","11","9","개인","개인","1980","삼성로 212","-","중개거래","서울 강남구, 서울 양천구","25.06.30"
"309","서울특별시 강남구 대치동","500","0500","0000","개포우성2","84.6900","202503","29","387,000","12","4","개인","개인","1984","선릉로 120","-","중개거래","서울 강남구","25.07.31"
"310","서울특별시 강남구 대치동","63","0063","0000","대치우성아파트1동,2동,3동,5동,6동,7동","115.5900","202503","28","373,000","-","9","개인","개인","1984","영동대로 230","20250328","중개거래","서울 강남구","-"
"311","서울특별시 강남구 대치동","63","0063","0000","대치우성아파트1동,2동,3동,5동,6동,7동","115.5900","202503","28","373,000","3","9","개인","개인","1984","영동대로 230","-","중개거래","서울 강남구","25.09.18"
"312","서울특별시 강남구 대치동","63","0063","0000","대치우성아파트1동,2동,3동,5동,6동,7동","84.6900","202503","27","330,000","1","2","개인","개인","1984","영동대로 230","-","중개거래","서울 강남구","25.09.18"
"313","서울특별시 강남구 대치동","316","0316","0000","은마","76.7900","202503","27","310,000","18","12","개인","개인","1979","삼성로 212","-","중개거래","서울 강남구","25.06.25"
"314","서울특별시 강남구 대치동","63","0063","0000","대치우성아파트1동,2동,3동,5동,6동,7동","115.5900","202503","26","375,000","7","10","개인","개인","1984","영동대로 230","-","중개거래","서울 강남구","25.08.29"
"315","서울특별시 강남구 대치동","63","0063","0000","대치우성아파트1동,2동,3동,5동,6동,7동","115.5900","202503","26","375,000","-","10","개인","개인","1984","영동대로 230","20250618","중개거래","서울 강남구","-"
"316","서울특별시 강남구 대치동","511","0511","0000","한보미도맨션2","190.4700","202503","26","583,000","207","4","개인","개인","1985","삼성로 150","-","중개거래","서울 강남구","25.09.03"
"317","서울특별시 강남구 대치동","316","0316","0000","은마","76.7900","202503","25","303,000","11","8","개인","개인","1980","삼성로 212","-","중개거래","서울 강남구","25.06.05"
"318","서울특별시 강남구 대치동","316","0316","0000","은마","76.7900","202503","25","307,000","19","8","개인","개인","1979","삼성로 212","-","중개거래","서울 강남구","25.08.22"
"319","서울특별시 강남구 대치동","891-23","0891","0023","대우아이빌명문가(891-23)","33.0600","202503","25","29,000","-","7","개인","개인","2004","선릉로90길 56","-","중개거래","서울 강남구","25.05.23"
"320","서울특별시 강남구 대치동","891-6","0891","0006","테헤란로대우아이빌(891-6)","65.2400","202503","23","67,000","-","12","개인","개인","2004","테헤란로 428","20250527","중개거래","서울 강남구","-"
"321","서울특별시 강남구 대치동","1027","1027","0000","래미안대치팰리스","94.4900","202503","23","473,000","110","7","개인","개인","2015","삼성로51길 37","-","중개거래","서울 강남구","25.04.30"
"322","서울특별시 강남구 대치동","1030","1030","0000","대치르엘","59.9972","202503","23","267,500","101","2","개인","개인","2021","도곡로93길 23","-","중개거래","서울 강남구","25.07.03"
"323","서울특별시 강남구 대치동","506","0506","0000","선경2차(8동-12동)","127.7500","202503","23","480,000","12","3","개인","개인","1985","삼성로 151","-","중개거래","서울 강남구","25.06.16"
"324","서울특별시 강남구 대치동","1030","1030","0000","대치르엘","77.9769","202503","23","319,000","103","6","개인","개인","2021","도곡로93길 23","-","중개거래","서울 강남구, 서울 마포구","25.10.31"
"325","서울특별시 강남구 대치동","1027","1027","0000","래미안대치팰리스","151.3100","202503","23","615,000","204","23","개인","개인","2015","삼성로51길 35","-","중개거래","서울 강남구","25.12.30"
"326","서울특별시 강남구 대치동","893","0893","0000","롯데캐슬","123.0400","202503","23","282,000","101","1","개인","개인","2002","삼성로85길 11","-","중개거래","서울 강남구","25.08.22"
"327","서울특별시 강남구 대치동","888","0888","0000","대치아이파크","59.9600","202503","23","287,620","104","11","개인","개인","2008","선릉로 222","-","중개거래","서울 강남구","25.05.30"
"328","서울특별시 강남구 대치동","1027","1027","0000","래미안대치팰리스","91.8900","202503","23","427,500","202","16","개인","개인","2015","삼성로51길 35","-","중개거래","서울 강남구","25.07.31"
"329","서울특별시 강남구 대치동","891-6","0891","0006","테헤란로대우아이빌(891-6)","65.2400","202503","23","67,000","-","12","개인","개인","2004","테헤란로 428","-","중개거래","서울 강남구","-"
"330","서울특별시 강남구 대치동","1014-3","1014","0003","대치삼성","97.3500","202503","23","335,000","103","20","개인","개인","2000","도곡로78길 22","-","중개거래","서울 강남구","25.07.28"
"331","서울특별시 강남구 대치동","1014-3","1014","0003","대치삼성","59.8800","202503","22","242,500","106","20","개인","개인","2000","도곡로78길 22","-","중개거래","서울 강남구","25.11.24"
"332","서울특별시 강남구 대치동","1030","1030","0000","대치르엘","59.9972","202503","22","265,000","104","2","개인","개인","2021","도곡로93길 23","-","중개거래","서울 강남구","25.08.22"
"333","서울특별시 강남구 대치동","907-2","0907","0002","대치한신휴플러스","84.9900","202503","22","169,000","101","6","개인","개인","2005","선릉로76길 12","-","중개거래","서울 강남구","25.08.11"
"334","서울특별시 강남구 대치동","974","0974","0000","대치현대","114.5900","202503","22","327,000","107","15","개인","개인","1999","삼성로64길 5","-","중개거래","서울 강남구","25.07.11"
"335","서울특별시 강남구 대치동","975-20","0975","0020","세영팔레스타운","84.8500","202503","22","208,000","101","9","개인","개인","2002","영동대로65길 57","-","중개거래","서울 강남구","25.07.11"
"336","서울특별시 강남구 대치동","500","0500","0000","개포우성2","127.7800","202503","22","500,000","13","4","개인","개인","1984","선릉로 120","-","중개거래","서울 강남구","25.05.30"
"337","서울특별시 강남구 대치동","902","0902","0000","포스코더샵","139.5400","202503","22","335,000","104","12","개인","개인","2004","삼성로 417","-","중개거래","서울 강남구","25.07.31"
"338","서울특별시 강남구 대치동","511","0511","0000","한보미도맨션1","84.4800","202503","21","350,000","-","11","개인","개인","1983","삼성로 150","20250723","중개거래","서울 강남구","-"
"339","서울특별시 강남구 대치동","1027","1027","0000","래미안대치팰리스","94.5000","202503","21","460,000","110","12","개인","개인","2015","삼성로51길 37","-","중개거래","서울 강남구","25.05.14"
"340","서울특별시 강남구 대치동","1007-2","1007","0002","풍림아이원4차(1007-2)","111.5400","202503","21","230,000","401","4","개인","개인","2004","영동대로 330-7","-","중개거래","서울 강남구","25.07.04"
"341","서울특별시 강남구 대치동","511","0511","0000","한보미도맨션2","190.4700","202503","21","585,000","207","7","개인","개인","1985","삼성로 150","-","중개거래","서울 강남구","25.06.30"
"342","서울특별시 강남구 대치동","316","0316","0000","은마","84.4300","202503","21","355,000","22","5","개인","개인","1979","삼성로 212","-","중개거래","서울 강남구","25.06.26"
"343","서울특별시 강남구 대치동","907-2","0907","0002","대치한신휴플러스","84.9900","202503","21","175,000","-","8","개인","개인","2005","선릉로76길 12","-","중개거래","서울 강남구","-"
"344","서울특별시 강남구 대치동","985","0985","0000","래미안대치하이스턴","110.3900","202503","21","330,000","206","4","개인","개인","1989","도곡로93길 12","-","중개거래","서울 강남구","25.06.16"
"345","서울특별시 강남구 대치동","1029","1029","0000","대치SKVIEW","93.4000","202503","21","405,000","102","3","개인","개인","2017","삼성로51길 25","-","중개거래","서울 강남구","25.08.29"
"346","서울특별시 강남구 대치동","888","0888","0000","대치아이파크","114.9700","202503","21","408,000","109","9","개인","개인","2008","선릉로 222","-","중개거래","서울 강남구","25.08.05"
"347","서울특별시 강남구 대치동","985","0985","0000","래미안대치하이스턴","110.3900","202503","21","319,000","201","6","개인","개인","1989","도곡로93길 12","-","중개거래","서울 강남구","25.03.26"
"348","서울특별시 강남구 대치동","1030","1030","0000","대치르엘","77.9767","202503","21","309,000","104","3","개인","개인","2021","도곡로93길 23","-","중개거래","서울 강남구, 서울 동작구","25.08.01"
"349","서울특별시 강남구 대치동","933","0933","0000","한티(933-0)","106.6700","202503","21","100,000","-","2","개인","개인","2004","도곡로73길 18","-","직거래","-","25.03.24"
"350","서울특별시 강남구 대치동","670","0670","0000","동부센트레빌","145.8300","202503","21","578,000","103","23","개인","법인","2005","선릉로 206","-","중개거래","서울 송파구","25.05.21"
"351","서울특별시 강남구 대치동","511","0511","0000","한보미도맨션1","84.4800","202503","21","350,000","101","11","개인","개인","1983","삼성로 150","-","중개거래","서울 강남구","25.07.28"
"352","서울특별시 강남구 대치동","511","0511","0000","한보미도맨션1","84.4800","202503","21","350,000","101","11","개인","개인","1983","삼성로 150","-","중개거래","서울 강남구","25.07.28"
"353","서울특별시 강남구 대치동","1025","1025","0000","롯데캐슬리베","121.0894","202503","21","329,500","101","1","개인","개인","2008","도곡로 404","-","중개거래","서울 강남구","25.07.24"
"354","서울특별시 강남구 대치동","974","0974","0000","대치현대","59.8200","202503","20","189,500","-","20","개인","개인","1999","삼성로64길 5","20250321","중개거래","서울 강남구","-"
"355","서울특별시 강남구 대치동","902","0902","0000","포스코더샵","139.5400","202503","20","330,000","104","10","개인","개인","2004","삼성로 417","-","중개거래","서울 강남구","25.07.02"
"356","서울특별시 강남구 대치동","985","0985","0000","래미안대치하이스턴","110.3900","202503","20","325,000","203","16","개인","개인","1989","도곡로93길 12","-","중개거래","서울 강남구","25.06.13"
"357","서울특별시 강남구 대치동","670","0670","0000","동부센트레빌","121.7400","202503","20","490,000","102","17","개인","개인","2005","선릉로 206","-","중개거래","서울 강남구","25.07.15"
"358","서울특별시 강남구 대치동","66","0066","0000","쌍용대치아파트1동,2동,3동,5동,6동","148.8000","202503","20","425,000","2","5","개인","개인","1983","영동대로 210","-","중개거래","서울 강남구","25.09.30"
"359","서울특별시 강남구 대치동","888","0888","0000","대치아이파크","114.9700","202503","20","414,000","111","13","개인","개인","2008","선릉로 222","-","중개거래","서울 강남구","25.06.05"
"360","서울특별시 강남구 대치동","974","0974","0000","대치현대","59.8200","202503","20","189,500","101","20","개인","개인","1999","삼성로64길 5","-","중개거래","서울 강남구","25.08.05"
"361","서울특별시 강남구 대치동","1025","1025","0000","롯데캐슬리베","121.0894","202503","20","354,000","102","7","개인","개인","2008","도곡로 404","-","중개거래","서울 강남구","25.07.10"
"362","서울특별시 강남구 대치동","503","0503","0000","개포우성1","189.9800","202503","20","638,000","5","15","개인","개인","1983","선릉로 120","-","중개거래","서울 강남구","25.07.25"
"363","서울특별시 강남구 대치동","890-42","0890","0042","대치동우정에쉐르2(890-42)","59.9500","202503","19","77,500","-","5","개인","개인","2004","테헤란로68길 15","-","중개거래","서울 강남구","25.04.29"
"364","서울특별시 강남구 대치동","506","0506","0000","선경1차(1동-7동)","163.9200","202503","18","520,000","2","8","개인","개인","1983","삼성로 151","-","중개거래","서울 강남구","25.06.30"
"365","서울특별시 강남구 대치동","888","0888","0000","대치아이파크","149.7800","202503","18","510,000","107","9","개인","개인","2008","선릉로 222","-","중개거래","서울 강남구","25.05.19"
"366","서울특별시 강남구 대치동","1027","1027","0000","래미안대치팰리스","114.1500","202503","17","600,000","108","23","개인","개인","2015","삼성로51길 37","-","중개거래","서울 강남구","26.01.19"
"367","서울특별시 강남구 대치동","985","0985","0000","래미안대치하이스턴","110.3900","202503","17","320,000","202","10","개인","개인","1989","도곡로93길 12","-","중개거래","서울 강남구","25.06.27"
"368","서울특별시 강남구 대치동","316","0316","0000","은마","76.7900","202503","17","303,000","18","4","개인","개인","1979","삼성로 212","-","중개거래","서울 강남구","25.06.23"
"369","서울특별시 강남구 대치동","506","0506","0000","선경1차(1동-7동)","84.3500","202503","17","253,000","1","3","개인","개인","1983","삼성로 151","-","직거래","-","25.03.19"
"370","서울특별시 강남구 대치동","1014-3","1014","0003","대치삼성","97.3500","202503","17","347,000","108","17","개인","개인","2000","도곡로78길 22","-","중개거래","서울 강남구","25.07.30"
"371","서울특별시 강남구 대치동","602","0602","0000","선경3차","76.6000","202503","16","203,000","-","8","개인","개인","1990","남부순환로395길 10","-","중개거래","서울 강남구","25.05.30"
"372","서울특별시 강남구 대치동","974","0974","0000","대치현대","59.8200","202503","16","200,000","105","22","개인","개인","1999","삼성로64길 5","-","중개거래","서울 강남구","25.06.16"
"373","서울특별시 강남구 대치동","506","0506","0000","선경1차(1동-7동)","136.6800","202503","16","439,000","3","3","개인","개인","1983","삼성로 151","-","중개거래","서울 강남구, 서울 성동구","25.06.30"
"374","서울특별시 강남구 대치동","888","0888","0000","대치아이파크","149.7800","202503","16","485,000","105","4","개인","개인","2008","선릉로 222","-","중개거래","서울 강남구","25.07.11"
"375","서울특별시 강남구 대치동","888","0888","0000","대치아이파크","59.9600","202503","15","293,000","104","15","개인","개인","2008","선릉로 222","-","중개거래","서울 강남구","25.05.30"
"376","서울특별시 강남구 대치동","1014-3","1014","0003","대치삼성","97.3500","202503","15","344,000","108","18","개인","개인","2000","도곡로78길 22","-","중개거래","서울 강남구","25.06.30"
"377","서울특별시 강남구 대치동","1014-3","1014","0003","대치삼성","97.3500","202503","15","349,000","108","16","개인","개인","2000","도곡로78길 22","-","중개거래","서울 강남구","25.09.01"
"378","서울특별시 강남구 대치동","1025","1025","0000","롯데캐슬리베","121.0894","202503","14","363,000","101","8","개인","개인","2008","도곡로 404","-","중개거래","서울 강남구","25.07.10"
"379","서울특별시 강남구 대치동","670","0670","0000","동부센트레빌","145.8300","202503","14","582,000","103","26","개인","개인","2005","선릉로 206","-","중개거래","서울 강남구","25.07.02"
"380","서울특별시 강남구 대치동","316","0316","0000","은마","84.4300","202503","14","327,000","27","6","개인","개인","1980","삼성로 212","-","중개거래","서울 강남구","25.06.30"
"381","서울특별시 강남구 대치동","65","0065","0000","쌍용대치2","120.7600","202503","14","370,000","7","6","개인","개인","1983","영동대로 220","-","중개거래","서울 강남구","25.06.11"
"382","서울특별시 강남구 대치동","974","0974","0000","대치현대","101.6000","202503","14","296,000","108","12","개인","개인","1999","삼성로64길 5","-","중개거래","서울 강남구","25.05.30"
"383","서울특별시 강남구 대치동","888","0888","0000","대치아이파크","84.9500","202503","14","358,000","111","6","개인","개인","2008","선릉로 222","-","중개거래","서울 강남구","25.07.25"
"384","서울특별시 강남구 대치동","316","0316","0000","은마","76.7900","202503","13","288,000","30","6","개인","개인","1979","삼성로 212","-","중개거래","서울 강남구","25.05.30"
"385","서울특별시 강남구 대치동","888","0888","0000","대치아이파크","84.9500","202503","13","360,000","111","14","개인","개인","2008","선릉로 222","-","중개거래","서울 강남구","25.07.01"
"386","서울특별시 강남구 대치동","316","0316","0000","은마","84.4300","202503","13","322,000","9","2","개인","개인","1980","삼성로 212","-","중개거래","서울 강남구","25.06.27"
"387","서울특별시 강남구 대치동","1014-3","1014","0003","대치삼성","59.8800","202503","13","230,000","112","6","개인","개인","2000","도곡로78길 22","-","중개거래","서울 강남구","25.06.25"
"388","서울특별시 강남구 대치동","1014-3","1014","0003","대치삼성","108.5200","202503","13","353,000","104","4","개인","개인","2000","도곡로78길 22","-","중개거래","서울 강남구, 서울 강동구","25.07.31"
"389","서울특별시 강남구 대치동","511","0511","0000","한보미도맨션2","84.9600","202503","13","348,000","201","13","개인","개인","1985","삼성로 150","-","중개거래","서울 강남구","25.05.26"
"390","서울특별시 강남구 대치동","500","0500","0000","개포우성2","127.7800","202503","12","476,000","15","3","개인","개인","1984","선릉로 120","-","중개거래","서울 강남구","25.06.16"
"391","서울특별시 강남구 대치동","506","0506","0000","선경1차(1동-7동)","163.9200","202503","12","510,000","-","11","개인","개인","1983","삼성로 151","-","중개거래","서울 강남구","-"
"392","서울특별시 강남구 대치동","316","0316","0000","은마","84.4300","202503","12","348,000","15","8","개인","개인","1980","삼성로 212","-","중개거래","경기 용인시 기흥구, 서울 강남구","25.06.30"
"393","서울특별시 강남구 대치동","938-16","0938","0016","삼환SOGOOD","84.9300","202503","12","107,000","-","14","개인","개인","2006","도곡로 413","-","직거래","-","25.03.26"
"394","서울특별시 강남구 대치동","1030","1030","0000","대치르엘","84.8067","202503","11","345,000","106","9","개인","개인","2021","도곡로93길 23","-","중개거래","서울 강남구","25.09.15"
"395","서울특별시 강남구 대치동","63","0063","0000","대치우성아파트1동,2동,3동,5동,6동,7동","115.5900","202503","11","350,000","5","5","개인","개인","1984","영동대로 230","-","중개거래","서울 강남구","25.06.30"
"396","서울특별시 강남구 대치동","511","0511","0000","한보미도맨션1","128.0100","202503","11","439,000","103","8","개인","개인","1983","삼성로 150","-","중개거래","서울 강남구","25.07.10"
"397","서울특별시 강남구 대치동","1027","1027","0000","래미안대치팰리스","84.9900","202503","10","407,000","-","20","개인","법인","2015","삼성로51길 37","20250403","중개거래","경기 수원시 권선구, 서울 강남구","-"
"398","서울특별시 강남구 대치동","986-14","0986","0014","하이캐슬","84.2700","202503","10","195,000","101","9","개인","개인","2008","삼성로64길 40","-","중개거래","서울 강남구","25.06.10"
"399","서울특별시 강남구 대치동","1030","1030","0000","대치르엘","84.7735","202503","10","350,000","105","12","개인","개인","2021","도곡로93길 23","-","중개거래","서울 강남구","25.07.03"
"400","서울특별시 강남구 대치동","1027","1027","0000","래미안대치팰리스","84.9900","202503","10","407,000","105","20","개인","법인","2015","삼성로51길 37","-","중개거래","경기 수원시 권선구, 서울 강남구","25.09.08"
"401","서울특별시 강남구 대치동","1027","1027","0000","래미안대치팰리스","93.1800","202503","10","450,000","102","19","개인","개인","2015","삼성로51길 37","-","중개거래","서울 강남구","25.05.23"
"402","서울특별시 강남구 대치동","316","0316","0000","은마","76.7900","202503","10","293,000","18","4","개인","개인","1979","삼성로 212","-","중개거래","서울 강남구","25.07.25"
"403","서울특별시 강남구 대치동","988-4","0988","0004","대치효성","84.9100","202503","08","210,000","101","8","개인","개인","1999","삼성로64길 12","-","중개거래","서울 강남구","25.07.25"
"404","서울특별시 강남구 대치동","986-14","0986","0014","하이캐슬","84.0600","202503","08","187,000","101","4","개인","개인","2008","삼성로64길 40","-","중개거래","서울 강남구","25.05.07"
"405","서울특별시 강남구 대치동","1027","1027","0000","래미안대치팰리스","94.4900","202503","08","450,000","112","5","개인","개인","2015","삼성로51길 37","-","중개거래","서울 강남구","25.06.30"
"406","서울특별시 강남구 대치동","974","0974","0000","대치현대","59.8200","202503","08","193,000","101","12","개인","개인","1999","삼성로64길 5","-","중개거래","서울 강남구","25.06.23"
"407","서울특별시 강남구 대치동","1030","1030","0000","대치르엘","84.7763","202503","08","345,000","106","10","개인","개인","2021","도곡로93길 23","-","중개거래","서울 강남구","25.06.16"
"408","서울특별시 강남구 대치동","974","0974","0000","대치현대","101.6000","202503","08","285,000","104","3","개인","개인","1999","삼성로64길 5","-","중개거래","서울 강남구","25.11.07"
"409","서울특별시 강남구 대치동","974","0974","0000","대치현대","59.8200","202503","08","189,000","101","10","개인","개인","1999","삼성로64길 5","-","중개거래","서울 강남구","25.10.31"
"410","서울특별시 강남구 대치동","503","0503","0000","개포우성1","127.6100","202503","08","475,000","-","15","개인","개인","1983","선릉로 120","-","중개거래","서울 강남구","-"
"411","서울특별시 강남구 대치동","888","0888","0000","대치아이파크","149.7800","202503","08","480,000","105","13","개인","개인","2008","선릉로 222","-","중개거래","서울 강남구","25.03.21"
"412","서울특별시 강남구 대치동","1025","1025","0000","롯데캐슬리베","121.0894","202503","07","349,500","101","17","개인","개인","2008","도곡로 404","-","중개거래","서울 강남구","25.05.30"
"413","서울특별시 강남구 대치동","1007-2","1007","0002","풍림아이원4차(1007-2)","111.5400","202503","07","230,000","401","12","개인","개인","2004","영동대로 330-7","-","중개거래","서울 강남구","25.05.30"
"414","서울특별시 강남구 대치동","65","0065","0000","쌍용대치2","120.7600","202503","06","286,100","8","8","개인","개인","1983","영동대로 220","-","직거래","-","25.04.29"
"415","서울특별시 강남구 대치동","511","0511","0000","한보미도맨션1","128.0100","202503","06","420,000","108","5","개인","개인","1983","삼성로 150","-","중개거래","서울 강남구","25.05.26"
"416","서울특별시 강남구 대치동","893","0893","0000","롯데캐슬","105.1800","202503","05","249,000","101","1","개인","개인","2002","삼성로85길 11","-","중개거래","서울 강남구, 서울 송파구","25.06.18"
"417","서울특별시 강남구 대치동","988-4","0988","0004","대치효성","59.8400","202503","05","170,000","101","14","개인","개인","1999","삼성로64길 12","-","중개거래","서울 강남구","25.06.13"
"418","서울특별시 강남구 대치동","985","0985","0000","래미안대치하이스턴","110.3900","202503","05","319,000","203","6","개인","개인","1989","도곡로93길 12","-","중개거래","경기 하남시, 서울 강남구","25.06.10"
"419","서울특별시 강남구 대치동","316","0316","0000","은마","76.7900","202503","05","290,000","20","2","개인","개인","1979","삼성로 212","-","중개거래","서울 강남구","25.05.30"
"420","서울특별시 강남구 대치동","888","0888","0000","대치아이파크","59.9600","202503","05","288,000","110","10","개인","개인","2008","선릉로 222","-","중개거래","서울 강남구","25.05.30"
"421","서울특별시 강남구 대치동","1025","1025","0000","롯데캐슬리베","121.0894","202503","05","339,000","102","15","개인","개인","2008","도곡로 404","-","중개거래","서울 강남구","25.05.30"
"422","서울특별시 강남구 대치동","985","0985","0000","래미안대치하이스턴","110.3900","202503","05","319,000","-","6","개인","개인","1989","도곡로93길 12","20250520","중개거래","경기 하남시, 서울 강남구","-"
"423","서울특별시 강남구 대치동","1030","1030","0000","대치르엘","59.9540","202503","04","265,000","102","1","개인","개인","2021","도곡로93길 23","-","중개거래","서울 강남구","25.06.24"
"424","서울특별시 강남구 대치동","511","0511","0000","한보미도맨션2","126.3300","202503","04","400,000","205","14","개인","개인","1985","삼성로 150","-","중개거래","서울 강남구","25.05.09"
"425","서울특별시 강남구 대치동","511","0511","0000","한보미도맨션2","84.9600","202503","04","340,000","201","4","개인","개인","1985","삼성로 150","-","중개거래","경기 안양시 동안구, 서울 강남구","25.05.27"
"426","서울특별시 강남구 대치동","893","0893","0000","롯데캐슬","107.9100","202503","03","249,000","102","5","개인","개인","2002","삼성로85길 11","-","중개거래","서울 강남구","25.06.04"
"427","서울특별시 강남구 대치동","503","0503","0000","개포우성1","127.6100","202503","03","445,000","9","8","개인","개인","1983","선릉로 120","-","중개거래","서울 강남구","25.05.27"
"428","서울특별시 강남구 대치동","893","0893","0000","롯데캐슬","123.0400","202503","03","296,000","101","11","개인","개인","2002","삼성로85길 11","-","중개거래","서울 강남구","25.05.30"
"429","서울특별시 강남구 대치동","1030","1030","0000","대치르엘","59.9972","202503","01","268,000","104","4","개인","개인","2021","도곡로93길 23","-","중개거래","서울 강남구","25.06.26"
"430","서울특별시 강남구 대치동","1027","1027","0000","래미안대치팰리스","94.4900","202503","01","480,000","110","15","개인","개인","2015","삼성로51길 37","-","중개거래","대구 중구, 서울 강남구","25.06.26"
"431","서울특별시 강남구 대치동","1027","1027","0000","래미안대치팰리스","84.9700","202503","01","407,500","107","9","개인","개인","2015","삼성로51길 37","-","중개거래","서울 강남구","25.10.30"
"432","서울특별시 강남구 대치동","316","0316","0000","은마","84.4300","202503","01","320,000","28","8","개인","개인","1980","삼성로 212","-","중개거래","서울 강남구","25.08.18"
"433","서울특별시 강남구 대치동","1030","1030","0000","대치르엘","59.9972","202502","28","267,000","101","5","개인","개인","2021","도곡로93길 23","-","중개거래","서울 강남구, 서울 마포구","26.01.08"
"434","서울특별시 강남구 대치동","974","0974","0000","대치현대","59.8200","202502","28","200,000","-","6","개인","개인","1999","삼성로64길 5","-","중개거래","서울 강남구","-"
"435","서울특별시 강남구 대치동","888","0888","0000","대치아이파크","84.9500","202502","28","328,000","109","2","개인","개인","2008","선릉로 222","-","중개거래","서울 강남구","25.07.29"
"436","서울특별시 강남구 대치동","316","0316","0000","은마","76.7900","202502","27","285,000","12","3","개인","개인","1980","삼성로 212","-","중개거래","서울 강남구","25.06.26"
"437","서울특별시 강남구 대치동","503","0503","0000","개포우성1","84.8100","202502","27","343,000","3","4","개인","개인","1983","선릉로 120","-","중개거래","서울 강남구","25.06.30"
"438","서울특별시 강남구 대치동","910-6","0910","0006","풍림아이원2차202동","137.4000","202502","26","230,000","202","6","개인","개인","2003","역삼로74길 8","-","중개거래","서울 강남구","25.06.12"
"439","서울특별시 강남구 대치동","910-6","0910","0006","풍림아이원2차202동","137.4000","202502","26","230,000","202","6","개인","개인","2003","역삼로74길 8","-","중개거래","서울 강남구","25.06.12"
"440","서울특별시 강남구 대치동","500","0500","0000","개포우성2","127.7800","202502","26","440,000","11","13","개인","개인","1984","선릉로 120","-","중개거래","서울 강남구","25.05.20"
